,product title,url,rating,price €,review_count,product
1399,Mosiso Laptop Sleeve Water-Resistant Neoprene Bag with Small Case,https://www.amazon.com/-/en/Mosiso-Laptop-Sleeve-Water-Resistant-Neoprene-Living-coral/dp/B07N6Q7V67/ref=sr_1_10358?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10358,4.5 / 5,18.99,5.190,Laptops
1401,Alfheim Laptoptasche mit Gurt Herren Damen 14 Zoll Leichte Arbeitstasche Umhängetasche Weich Notebook Aktentasche Ultrabook Kompatibel mit Thinkpad/Lenovo/HP/Mac/Dell Rot,https://www.amazon.com/-/en/dp/B07Y69HY35/ref=sr_1_10360?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10360,4.6 / 5,21.99,694,Laptops
1402,jojofuny Universal Laptop Computer Keyboard Stands Non-Slip Silicone Tilt Wedge Riser Holder Portable Ventilated Stand for Notebook White Pack of 2,https://www.amazon.com/-/en/jojofuny-Universal-Computer-Keyboard-Ventilated/dp/B08P2Y5WVP/ref=sr_1_10361?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10361,4.4 / 5,9.97,12,Laptops
1403,"Gigastone 4K Camera Pro 128GB MicroSDXC Memory Card 2-Pack and SD Adapter, Compatible with GoPro Drone Switch, Up to 100/50MB/s, 4K UHD Video Recording, Micro SD Card UHS-I A2 Class 10 U3 V30",https://www.amazon.com/-/en/Gigastone-MicroSDXC-Adapter-Compatible-Recording/dp/B0872RK6CJ/ref=sr_1_10362?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10362,4.7 / 5,39.99,12.318,Laptops
1404,"Laptop 10.1 Inch Notebook, Windows 10 Quad Core Netbook Computer Netflix, YouTube, WiFi, HDMI, with Laptop Bag, Mouse, Mouse Pad, Headphones (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg432_1?ie=UTF8&adId=A07730692SUFD46W2X7MM&url=%2FNotebook-Windows-Netbook-Computer-Headphones%2Fdp%2FB094D3YY8B%2Fref%3Dsr_1_10363_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10363-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_mtf,4.5 / 5,219.99,11,Laptops
1405,"Laptop Table for Bed, SAIJI Portable Laptop Table, Foldable Notebook Table, Bed Table, Lapdesks Table Top, Made of PVC Leather, Compatible with Laptops up to 14 Inches for Sofa, Floor, Bed",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg432_1?ie=UTF8&adId=A09850792W8Z97M1C2F3Z&url=%2FPortable-Foldable-Notebook-Lapdesks-Compatible%2Fdp%2FB0923LMDKC%2Fref%3Dsr_1_10364_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10364-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_mtf,4.6 / 5,39.99,21,Laptops
1406,"USB HUB 8 in 1, 4 USB 3.0 HUB Data Hub 5Gbps + 4 Ports Quick Charging Port USB Splitter with 12V/3A (36W) Power Supply, LED Single On/Off Switch Compatible with PC, Mobile Phone, Tablet, Laptops",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg432_1?ie=UTF8&adId=A07097663UEHATQO4BCBS&url=%2FCharging-Splitter-Supply-Compatible-Laptops%2Fdp%2FB096KG4D8V%2Fref%3Dsr_1_10365_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10365-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_mtf,5.0 / 5,49.99,4,Laptops
1407,"Lenovo ThinkPad X240, Intel i5,1.9 GHz, 4 - 8 GB, 500 - 1000 GB HDD, 120 - 240 - 480 GB SSD, Full HD 1920 x 1080 IPS, 12.5 inch, Web Cam, Windows 10, 1920 (Certificate: Refurbished)",https://www.amazon.com/-/en/Lenovo-ThinkPad-X240-Intel-1-9/dp/B07N15VQT2/ref=sr_1_10366?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10366,4.2 / 5,547.00,271,Laptops
1408,Fujitsu Lifebook - 15.6 Inch - Intel Core i5 1035G1 - 16GB RAM - 1000GB SSD - DVD Burner - USB 3 - Windows 10 Pro - Office 2019 Pro - with Wireless Mouse and Laptop Bag,https://www.amazon.com/-/en/Fujitsu-Lifebook-1035G1-Windows-Wireless/dp/B07STH7HT3/ref=sr_1_10367?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10367,4.9 / 5,1.109.00,29,Laptops
1409,"19.5V 9.23A 180W Laptop Charger AC Power Supply for ADP-180MB F, FA180PM111 Pour Asus Rog G750JM G750JS G750JW G750JX G751JL G751JM G752VL G752VT G-Series Gaming Laptop",https://www.amazon.com/-/en/Laptop-Charger-Supply-ADP-180MB-FA180PM111/dp/B08S7QB5X9/ref=sr_1_10368?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10368,5.0 / 5,47.00,1,Laptops
1411,Microsoft Surface/2 Screen Protectors – 2 x atFoliX FX Anti-Reflective HD High Definition Anti-Glare Screen Protector Film,https://www.amazon.com/-/en/Microsoft-Protectors-Anti-Reflective-Definition-Anti-Glare/dp/B078NH6S9R/ref=sr_1_10370?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10370,3.0 / 5,18.29,6,Laptops
1412,"Qishare 13.3-14 inch laptop bag, multifunctional polyester laptop bag, adjustable shoulder strap and suppressed handle, portable document folder (13.3-14 inches, black)",https://www.amazon.com/-/en/multifunctional-polyester-adjustable-shoulder-suppressed/dp/B00XP4IRN0/ref=sr_1_10371?dchild=1&keywords=laptops&qid=1625649469&s=computers&sr=1-10371,4.7 / 5,18.99,13.715,Laptops
1413,"MiiKARE Aluminium Laptop Stand, Height-Adjustable Laptop Riser with Heat Dissipation, Foldable Ergonomic Notebook Raised Stand, Space-saving Desktop Compartment for Laptops Tablets up to 17 Inches",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg432_1?ie=UTF8&adId=A0995266FPEC5Y6RTQMS&url=%2FAluminium-Height-Adjustable-Dissipation-Space-saving-Compartment%2Fdp%2FB08CRQ4M2D%2Fref%3Dsr_1_10372_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10372-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_btf,4.7 / 5,27.98,282,Laptops
1414,"Laptop Stand, Laptop Stand, Notebook Stand, Multi-Angle Adjustable, Stainless Steel, Laptop Holder, Ergonomic and Foldable Laptop Stand, Compatible with All Laptops Under 17 Inches, Tablets",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg432_1?ie=UTF8&adId=A01598713SDD0NJB9HVRR&url=%2FMulti-Angle-Adjustable-Stainless-Ergonomic-Compatible%2Fdp%2FB08ZK78DJL%2Fref%3Dsr_1_10373_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10373-spons%26psc%3D1%26smid%3DA40Y70KISO6XZ&qualifier=1625649469&id=6554526876152825&widgetName=sp_btf,5.0 / 5,16.99,21,Laptops
1415,"Laptop Stand, Height-Adjustable Notebook Stand with Heat Ventilation, Ergonomic Aluminium Laptop Holder, Supports All 10-17 Inch Laptops, Silver",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg432_1?ie=UTF8&adId=A0151828O9EINH2TGJOF&url=%2FHeight-Adjustable-Notebook-Ventilation-Ergonomic-Aluminium%2Fdp%2FB092HHZDVJ%2Fref%3Dsr_1_10374_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10374-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_btf,4.0 / 5,25.99,3,Laptops
1416,"15.6"" Laptop (Intel Celeron 64-bit, 6GB DDR3-RAM, 128GB SSD, 10000mAh Battery, HD Webcam, Windows 10 Pro OS Pre-installed, 1920 * 1080 FHD IPS Display)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg432_1?ie=UTF8&adId=A01087631KGYW9XTPZWIP&url=%2FCeleron-DDR3-RAM-10000mAh-Battery-Pre-installed%2Fdp%2FB08XGDRVXV%2Fref%3Dsr_1_10375_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10375-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_btf,3.0 / 5,288.99,17,Laptops
1417,"BERTASCHE Laptop Bag, 17 Inch / 17.3 Inch / 15.6 Inch Notebook Bag, Shoulder Bag for University, Work, Business",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg432_1?ie=UTF8&adId=A10397542JQNVLOT4A76R&url=%2FBERTASCHE-Notebook-Shoulder-University-Business%2Fdp%2FB07SX7386N%2Fref%3Dsr_1_10376_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10376-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_btf,4.7 / 5,38.99,2.766,Laptops
1418,"LincPlus P3 Laptop Full HD 14 Inch Ultrabook, Intel Celeron N3350 4GB RAM 64GB eMMC Upgradable with up to 512GB SSD Windows 10 S, Fanless Compact Aluminium Notebook with QWERTZ Keyboard Layout",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg432_1?ie=UTF8&adId=A04059392VI4DCC9VGHQR&url=%2FLincPlus-Ultrabook-Upgradable-Aluminium-Notebook%2Fdp%2FB08P4XRD8X%2Fref%3Dsr_1_10377_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649469%26s%3Dcomputers%26sr%3D1-10377-spons%26psc%3D1&qualifier=1625649469&id=6554526876152825&widgetName=sp_btf,3.8 / 5,269.00,68,Laptops
1437,"Laptop 10.1 Inch Notebook, Windows 10 Quad Core Netbook Computer Netflix, YouTube, WiFi, HDMI, with Laptop Bag, Mouse, Mouse Pad, Headphones (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg442_1?ie=UTF8&adId=A07730692SUFD46W2X7MM&url=%2FNotebook-Windows-Netbook-Computer-Headphones%2Fdp%2FB094D3YY8B%2Fref%3Dsr_1_10603_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10603-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_mtf,4.5 / 5,219.99,11,Laptops
1438,"Laptop Table for Bed, SAIJI Portable Laptop Table, Foldable Notebook Table, Bed Table, Lapdesks Table Top, Made of PVC Leather, Compatible with Laptops up to 14 Inches for Sofa, Floor, Bed",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg442_1?ie=UTF8&adId=A09850792W8Z97M1C2F3Z&url=%2FPortable-Foldable-Notebook-Lapdesks-Compatible%2Fdp%2FB0923LMDKC%2Fref%3Dsr_1_10604_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10604-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_mtf,4.6 / 5,39.99,21,Laptops
1439,"USB HUB 8 in 1, 4 USB 3.0 HUB Data Hub 5Gbps + 4 Ports Quick Charging Port USB Splitter with 12V/3A (36W) Power Supply, LED Single On/Off Switch Compatible with PC, Mobile Phone, Tablet, Laptops",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg442_1?ie=UTF8&adId=A07097663UEHATQO4BCBS&url=%2FCharging-Splitter-Supply-Compatible-Laptops%2Fdp%2FB096KG4D8V%2Fref%3Dsr_1_10605_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10605-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_mtf,5.0 / 5,49.99,4,Laptops
1446,"MiiKARE Aluminium Laptop Stand, Height-Adjustable Laptop Riser with Heat Dissipation, Foldable Ergonomic Notebook Raised Stand, Space-saving Desktop Compartment for Laptops Tablets up to 17 Inches",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg442_1?ie=UTF8&adId=A0995266FPEC5Y6RTQMS&url=%2FAluminium-Height-Adjustable-Dissipation-Space-saving-Compartment%2Fdp%2FB08CRQ4M2D%2Fref%3Dsr_1_10612_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10612-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_btf,4.7 / 5,27.98,282,Laptops
1447,"Laptop Stand, Laptop Stand, Notebook Stand, Multi-Angle Adjustable, Stainless Steel, Laptop Holder, Ergonomic and Foldable Laptop Stand, Compatible with All Laptops Under 17 Inches, Tablets",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg442_1?ie=UTF8&adId=A01598713SDD0NJB9HVRR&url=%2FMulti-Angle-Adjustable-Stainless-Ergonomic-Compatible%2Fdp%2FB08ZK78DJL%2Fref%3Dsr_1_10613_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10613-spons%26psc%3D1%26smid%3DA40Y70KISO6XZ&qualifier=1625649470&id=2394615091764515&widgetName=sp_btf,5.0 / 5,16.99,21,Laptops
1448,"Vonesse Gaming Chair for Adults, Ergonomic Computer Chair with Massage effect, Office Chair Made of Carbon Fibre and Leather, Large Desk Chair with Armrest, High Back, PC Chair for Gamers",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg442_1?ie=UTF8&adId=A011749916UVDHFGJBBHO&url=%2FVonesse-Ergonomic-Computer-Massage-Leather%2Fdp%2FB08DFZ5K47%2Fref%3Dsr_1_10614_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10614-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_btf,4.4 / 5,139.99,483,Laptops
1449,"Laptop Stand, Height-Adjustable Notebook Stand with Heat Ventilation, Ergonomic Aluminium Laptop Holder, Supports All 10-17 Inch Laptops, Silver",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg442_1?ie=UTF8&adId=A0151828O9EINH2TGJOF&url=%2FHeight-Adjustable-Notebook-Ventilation-Ergonomic-Aluminium%2Fdp%2FB092HHZDVJ%2Fref%3Dsr_1_10615_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10615-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_btf,4.0 / 5,25.99,3,Laptops
1450,"15.6"" Laptop (Intel Celeron 64-bit, 6GB DDR3-RAM, 128GB SSD, 10000mAh Battery, HD Webcam, Windows 10 Pro OS Pre-installed, 1920 * 1080 FHD IPS Display)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg442_1?ie=UTF8&adId=A01087631KGYW9XTPZWIP&url=%2FCeleron-DDR3-RAM-10000mAh-Battery-Pre-installed%2Fdp%2FB08XGDRVXV%2Fref%3Dsr_1_10616_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10616-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_btf,3.0 / 5,288.99,17,Laptops
1451,"BERTASCHE Laptop Bag, 17 Inch / 17.3 Inch / 15.6 Inch Notebook Bag, Shoulder Bag for University, Work, Business",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg442_1?ie=UTF8&adId=A10397542JQNVLOT4A76R&url=%2FBERTASCHE-Notebook-Shoulder-University-Business%2Fdp%2FB07SX7386N%2Fref%3Dsr_1_10617_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649470%26s%3Dcomputers%26sr%3D1-10617-spons%26psc%3D1&qualifier=1625649470&id=2394615091764515&widgetName=sp_btf,4.7 / 5,38.99,2.766,Laptops
1452,"Lenovo ThinkPad X240 Notebook | i7-4600U 2x2,10 GHz - 12,5“ (1920 IPS) - 8GB RAM – 180GB SSD - Wi-Fi - UMTS - Bluetooth - Webcam - Backlit - Win10 Prof. | Ultrabook (Generalüberholt)",https://www.amazon.com/-/en/dp/B07GSTNJNS/ref=sr_1_10825?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10825,3.0 / 5,605.00,2,Laptops
1453,"Richer R Dual Band Wireless Wifi Card, 2 In 1 Bluetooth 2.4Ghz/5Ghz WiFi Wireless Mini NGFF M.2 Internal WiFi 300Mbps card 802.11 a/c/m² Card Network Adapter for Laptop PC",https://www.amazon.com/-/en/Wireless-Bluetooth-M-2-Internal-300Mbps-802-11/dp/B07F46XTBF/ref=sr_1_10826?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10826,3.7 / 5,12.99,12,Laptops
1454,"tomtoc Recycled Laptop Sleeve Bag for 15"" Microsoft Surface Laptop 4/3, 2020 Dell XPS 15, 15"" MacBook Pro A1990 A1707, HP Acer Dell Chromebook 14, ThinkPad X1 Yoga Water Resistant Accessory Bag",https://www.amazon.com/-/en/Recycled-Microsoft-Chromebook-Resistant-Accessory/dp/B073TV2BD2/ref=sr_1_10827?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10827,4.7 / 5,39.90,5.794,Laptops
1456,EooCoo Laptop Bag Felt Microfibre Leather Case Ultrabook Laptop Bag Felt Sleeve Especially for Macbook Air / Pro / Retina 13 Inch,https://www.amazon.com/-/en/Microfibre-Leather-Ultrabook-Especially-Macbook/dp/B06XS4WX62/ref=sr_1_10829?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10829,4.5 / 5,15.98,145,Laptops
1457,Green Cell® MU06 Laptop Battery for HP 250 255 2000 635 650 655 Pavilion G4 G6 G62 G7 Compaq Presario CQ56 CQ62,https://www.amazon.com/-/en/Laptop-Battery-Pavilion-Compaq-Presario/dp/B01LY9UJS5/ref=sr_1_10830?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10830,4.5 / 5,34.95,393,Laptops
1459,"TECOOL 15-15.6 Inch Laptop Bag Case with Handle PU Leather Waterproof Protective Case Carry Bag with Accessories Bag for MacBook Pro 15/16, Huawei, Lenovo/HP/ASUS/Acer/Dell Black",https://www.amazon.com/-/en/15-15-6-Leather-Waterproof-Protective-Accessories/dp/B08QFN428C/ref=sr_1_10832?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10832,4.6 / 5,20.99,597,Laptops
1460,"Tomtoc 12 13 14 15 Inch Laptop Sleeve Bag, rose",https://www.amazon.com/-/en/Tomtoc-12-13-14-15-Inch-Laptop-Sleeve-rose/dp/B076P8MSRK/ref=sr_1_10833?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10833,4.7 / 5,41.16,5.794,Laptops
1461,"Tomtoc 12 13 14 15 Inch Laptop Sleeve Bag, blue-black",https://www.amazon.com/-/en/Tomtoc-12-13-14-15-Inch-Laptop-Sleeve-blue-black/dp/B01H57W35K/ref=sr_1_10834?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10834,4.7 / 5,43.38,5.794,Laptops
1462,"iVANKY USB C Extension Cable, USB Type C Male to Female Quick Charge Cable, 10Gbps USB 3.1 Gen2 Data Cable, Switch, MacBook - 0.5",https://www.amazon.com/-/en/iVANKY-Extension-Female-Charge-MacBook/dp/B089SR3KDT/ref=sr_1_10835?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10835,4.5 / 5,9.99,1.222,Laptops
1463,Arvok Waterproof Laptop Case,https://www.amazon.com/-/en/22NBS-NE156-1BGA-Arvok-Waterproof-Laptop-Case/dp/B06Y2ZKBK5/ref=sr_1_10836?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10836,4.5 / 5,13.99,30.966,Laptops
1465,Mosiso Laptop Sleeve Water-Resistant Neoprene Bag with Small Case,https://www.amazon.com/-/en/Mosiso-Laptop-Sleeve-Water-Resistant-Neoprene-Living-coral/dp/B07N6Q7V67/ref=sr_1_10838?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10838,4.5 / 5,18.99,5.190,Laptops
1467,Alfheim Laptoptasche mit Gurt Herren Damen 14 Zoll Leichte Arbeitstasche Umhängetasche Weich Notebook Aktentasche Ultrabook Kompatibel mit Thinkpad/Lenovo/HP/Mac/Dell Rot,https://www.amazon.com/-/en/dp/B07Y69HY35/ref=sr_1_10840?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10840,4.6 / 5,21.99,694,Laptops
1468,jojofuny Universal Laptop Computer Keyboard Stands Non-Slip Silicone Tilt Wedge Riser Holder Portable Ventilated Stand for Notebook White Pack of 2,https://www.amazon.com/-/en/jojofuny-Universal-Computer-Keyboard-Ventilated/dp/B08P2Y5WVP/ref=sr_1_10841?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10841,4.4 / 5,9.97,12,Laptops
1469,"Gigastone 4K Camera Pro 128GB MicroSDXC Memory Card 2-Pack and SD Adapter, Compatible with GoPro Drone Switch, Up to 100/50MB/s, 4K UHD Video Recording, Micro SD Card UHS-I A2 Class 10 U3 V30",https://www.amazon.com/-/en/Gigastone-MicroSDXC-Adapter-Compatible-Recording/dp/B0872RK6CJ/ref=sr_1_10842?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10842,4.7 / 5,39.99,12.318,Laptops
1470,"Laptop 10.1 Inch Notebook, Windows 10 Quad Core Netbook Computer Netflix, YouTube, WiFi, HDMI, with Laptop Bag, Mouse, Mouse Pad, Headphones (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg452_1?ie=UTF8&adId=A07730692SUFD46W2X7MM&url=%2FNotebook-Windows-Netbook-Computer-Headphones%2Fdp%2FB094D3YY8B%2Fref%3Dsr_1_10843_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649471%26s%3Dcomputers%26sr%3D1-10843-spons%26psc%3D1&qualifier=1625649471&id=5246736862681338&widgetName=sp_mtf,4.5 / 5,219.99,11,Laptops
1471,"Laptop Table for Bed, SAIJI Portable Laptop Table, Foldable Notebook Table, Bed Table, Lapdesks Table Top, Made of PVC Leather, Compatible with Laptops up to 14 Inches for Sofa, Floor, Bed",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg452_1?ie=UTF8&adId=A09850792W8Z97M1C2F3Z&url=%2FPortable-Foldable-Notebook-Lapdesks-Compatible%2Fdp%2FB0923LMDKC%2Fref%3Dsr_1_10844_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649471%26s%3Dcomputers%26sr%3D1-10844-spons%26psc%3D1&qualifier=1625649471&id=5246736862681338&widgetName=sp_mtf,4.6 / 5,39.99,21,Laptops
1472,"USB HUB 8 in 1, 4 USB 3.0 HUB Data Hub 5Gbps + 4 Ports Quick Charging Port USB Splitter with 12V/3A (36W) Power Supply, LED Single On/Off Switch Compatible with PC, Mobile Phone, Tablet, Laptops",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg452_1?ie=UTF8&adId=A07097663UEHATQO4BCBS&url=%2FCharging-Splitter-Supply-Compatible-Laptops%2Fdp%2FB096KG4D8V%2Fref%3Dsr_1_10845_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649471%26s%3Dcomputers%26sr%3D1-10845-spons%26psc%3D1&qualifier=1625649471&id=5246736862681338&widgetName=sp_mtf,5.0 / 5,49.99,4,Laptops
1473,"Lenovo ThinkPad X240, Intel i5,1.9 GHz, 4 - 8 GB, 500 - 1000 GB HDD, 120 - 240 - 480 GB SSD, Full HD 1920 x 1080 IPS, 12.5 inch, Web Cam, Windows 10, 1920 (Certificate: Refurbished)",https://www.amazon.com/-/en/Lenovo-ThinkPad-X240-Intel-1-9/dp/B07N15VQT2/ref=sr_1_10846?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10846,4.2 / 5,547.00,271,Laptops
1474,Fujitsu Lifebook - 15.6 Inch - Intel Core i5 1035G1 - 16GB RAM - 1000GB SSD - DVD Burner - USB 3 - Windows 10 Pro - Office 2019 Pro - with Wireless Mouse and Laptop Bag,https://www.amazon.com/-/en/Fujitsu-Lifebook-1035G1-Windows-Wireless/dp/B07STH7HT3/ref=sr_1_10847?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10847,4.9 / 5,1.109.00,29,Laptops
1475,"19.5V 9.23A 180W Laptop Charger AC Power Supply for ADP-180MB F, FA180PM111 Pour Asus Rog G750JM G750JS G750JW G750JX G751JL G751JM G752VL G752VT G-Series Gaming Laptop",https://www.amazon.com/-/en/Laptop-Charger-Supply-ADP-180MB-FA180PM111/dp/B08S7QB5X9/ref=sr_1_10848?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10848,5.0 / 5,47.00,1,Laptops
1477,Microsoft Surface/2 Screen Protectors – 2 x atFoliX FX Anti-Reflective HD High Definition Anti-Glare Screen Protector Film,https://www.amazon.com/-/en/Microsoft-Protectors-Anti-Reflective-Definition-Anti-Glare/dp/B078NH6S9R/ref=sr_1_10850?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10850,3.0 / 5,18.29,6,Laptops
1478,"Qishare 13.3-14 inch laptop bag, multifunctional polyester laptop bag, adjustable shoulder strap and suppressed handle, portable document folder (13.3-14 inches, black)",https://www.amazon.com/-/en/multifunctional-polyester-adjustable-shoulder-suppressed/dp/B00XP4IRN0/ref=sr_1_10851?dchild=1&keywords=laptops&qid=1625649471&s=computers&sr=1-10851,4.7 / 5,18.99,13.715,Laptops
1479,"MiiKARE Aluminium Laptop Stand, Height-Adjustable Laptop Riser with Heat Dissipation, Foldable Ergonomic Notebook Raised Stand, Space-saving Desktop Compartment for Laptops Tablets up to 17 Inches",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg452_1?ie=UTF8&adId=A0995266FPEC5Y6RTQMS&url=%2FAluminium-Height-Adjustable-Dissipation-Space-saving-Compartment%2Fdp%2FB08CRQ4M2D%2Fref%3Dsr_1_10852_sspa%3Fdchild%3D1%26keywords%3Dlaptops%26qid%3D1625649471%26s%3Dcomputers%26sr%3D1-10852-spons%26psc%3D1&qualifier=1625649471&id=5246736862681338&widgetName=sp_btf,4.7 / 5,27.98,282,Laptops
