,title,url,rating,price,review_count,product
57,"Bluetooth Headphones in Ear, lecover Headphones Wireless IP8 Waterproof 150H Playtime Wireless Headphones Bluetooth 5.0 Earphones with Deep Bass, Sport Earbuds with 3500mAh Charging Box and Mic, Touch Control",https://www.amazon.com/-/en/Bluetooth-Headphones-Waterproof-Earphones-Touch-Dark-Black/dp/B08X1YCYFF/ref=sr_1_52?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672545&s=ce-de&sr=1-52,4.4 / 5,29.99,881.0,Headphones
58,EarPods with Lightning Connector,https://www.amazon.com/-/en/MMTN2ZM-A-EarPods-Lightning-Connector/dp/B01M1EEPOB/ref=sr_1_53?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672545&s=ce-de&sr=1-53,4.6 / 5,13.42,10.7,Headphones
59,Apple EarPods with 3.5 mm headphone plug,https://www.amazon.com/-/en/Apple-EarPods-3-5-headphone-plug/dp/B06XDLJL26/ref=sr_1_54?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672545&s=ce-de&sr=1-54,4.5 / 5,14.62,12.8,Headphones
60,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672546%26s%3Dce-de%26sr%3D1-49-spons%26psc%3D1&qualifier=1625672546&id=916931897544686&widgetName=sp_atf_next,4.2 / 5,31.99,350.0,Headphones
61,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672546%26s%3Dce-de%26sr%3D1-50-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672546&id=916931897544686&widgetName=sp_atf_next,4.4 / 5,39.99,5.7,Headphones
62,Sony Wireless noise cancelling headphones.,https://www.amazon.com/-/en/Sony-Wireless-noise-cancelling-headphones-black/dp/B086LLYK4S/ref=sr_1_51?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-51,4.4 / 5,89.99,10.8,Headphones
63,"Willful T7 Bluetooth Headphones, in Ear Headphones. Wireless with CVC 8.0 Noise Isolation in Ear Headphones, Bluetooth 5.0 with HiFi Stereo Sound, Integrated Microphone Sports, Headphones, 40H Battery Life",https://www.amazon.com/-/en/T7-Headphones-Headphones-Integrated-Microphone-White/dp/B08HLR8VX2/ref=sr_1_52?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-52,4.5 / 5,30.99,5.9,Headphones
64,"In-Ear Headphones, Earphones with Microphone, Volume Control, In-Ear Earphones, Stereo Bass, Noise Reducing In-Ear Headphones with Cable for iPhone, Huawei, Samsung, Laptop, PC, MP3, Children's 3.5 mm Headphones",https://www.amazon.com/-/en/Headphones-Earphones-Microphone-Reducing-Childrens/dp/B0956PM925/ref=sr_1_53?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-53,4.7 / 5,5.99,22.0,Headphones
65,"HolyHigh Bluetooth Headphones, Active Noise Cancelling Headphones, Wireless, Wireless Headphones with 4 Microphones, Deep Bass for Music and Clean Sound when Calling",https://www.amazon.com/-/en/HolyHigh-Bluetooth-Headphones-Cancelling-Microphones/dp/B08Y8ZG5V9/ref=sr_1_54?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-54,4.5 / 5,39.99,1.4,Headphones
66,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A0734596FZZXG88RHAGB&url=%2FOneOdio-Studio-Headphones-Closed-Driver%2Fdp%2FB08CXKNK2P%2Fref%3Dsr_1_55_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672546%26s%3Dce-de%26sr%3D1-55-spons%26psc%3D1&qualifier=1625672546&id=916931897544686&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
67,Beats Studio3 Wireless Over-Ear Headphones,https://www.amazon.com/-/en/Beats-Studio3-Wireless-Over-Ear-Headphones/dp/B0852927ZB/ref=sr_1_56?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-56,4.6 / 5,189.95,3.7,Headphones
68,"Blukar In-Ear Headphones, Noise Isolating Earphones, Stereo and HiFi Sound, with Soft and Comfortable Earbuds, Ideal for iPhone, iPad, Smartphone, MP3 Players etc. In-ear 1 Silver",https://www.amazon.com/-/en/Headphones-Isolating-Earphones-Comfortable-Smartphone-Silver/dp/B07QLWMDLC/ref=sr_1_57?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-57,4.2 / 5,7.99,5.0,Headphones
69,"Bose QuietComfort 35 (Series II) wireless headphones, noise canceling, with Alexa voice control, black",https://www.amazon.com/-/en/QuietComfort-wireless-headphones-canceling-control/dp/B0756CYWWD/ref=sr_1_58?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-58,4.7 / 5,205.76,59.1,Headphones
70,"ULIX Rider In-Ear Earphones, Twist-Proof Reinforced Cable, Microphone, Durable, 48 Ω Driver, Rich Bass, Headphones for iPhone, iPad, Samsung, Computer, Laptop, PC",https://www.amazon.com/-/en/Earphones-Twist-Proof-Reinforced-Microphone-Headphones-gray/dp/B089PYQQSQ/ref=sr_1_59?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-59,4.6 / 5,14.97,6.5,Headphones
71,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672546%26s%3Dce-de%26sr%3D1-60-spons%26psc%3D1&qualifier=1625672546&id=916931897544686&widgetName=sp_mtf,4.3 / 5,31.99,95.0,Headphones
72,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/OneOdio-Studio-Headphones-Closed-Driver-Grey-gold/dp/B07XL8YVLD/ref=sr_1_61?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-61,4.4 / 5,33.99,26.0,Headphones
73,"Kopfhörer mit Kabel für iPhone,In Ear Kopfhörer mit Mikrofon,HiFi-Audio Stereo Kopfhörer mit integriertem Mikrofon und Lautstärkeregler,Kompatibel mit iPhone 12/11/XS/X/XR/8/7 und unterstützt alle iOS",https://www.amazon.com/-/en/dp/B095BZ4M2C/ref=sr_1_62?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-62,4.5 / 5,9.99,322.0,Headphones
74,JBL Live. In-ear Black,https://www.amazon.com/-/en/JBLLIVE300TWSBLK-JBL-Live-In-ear-Black/dp/B07XRYDQRQ/ref=sr_1_63?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-63,4.4 / 5,98.90,2.1,Headphones
75,"Ugreen HiTune Wireless Earbuds Ultra Light 5.4 g Extremely Long Battery Life 27 Hours Bluetooth Earbuds Wireless Bluetooth Headphones in Ear with CVC Noise Cancellation, aptX Technology for HiFi, Sports",https://www.amazon.com/-/en/Extremely-Bluetooth-Headphones-Cancellation-Technology/dp/B0851C5KLV/ref=sr_1_64?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-64,4.4 / 5,19.99,7.2,Headphones
76,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672546%26s%3Dce-de%26sr%3D1-65-spons%26psc%3D1&qualifier=1625672546&id=916931897544686&widgetName=sp_mtf,4.5 / 5,42.99,1.2,Headphones
77,Sony WH-CH510B Headphones,https://www.amazon.com/-/en/WHCH510L-CE7-Sony-WH-CH510B-Headphones/dp/B07WD5978Q/ref=sr_1_66?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-66,4.5 / 5,29.99,4.4,Headphones
78,"BCMASTER Bluetooth In-Ear Headphones Wireless with Convincing Sound, 30 Hours Playback, Charging Case for Wireless Charging, Noise Cancelling Microphones, Deep Bass Earphones",https://www.amazon.com/-/en/Bluetooth-Headphones-Convincing-Cancelling-Microphones/dp/B08XJLHYXM/ref=sr_1_67?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-67,5.0 / 5,39.99,1.0,Headphones
79,"Headphones, JKSWT Wired Earphones with High Sensitive Microphone and Volume Control, Powerful Bass Sound, In-Ear Headphones Compatible with Most 3.5 mm Devices",https://www.amazon.com/-/en/Headphones-Earphones-Sensitive-Microphone-Compatible/dp/B085T5DR32/ref=sr_1_68?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-68,4.3 / 5,4.99,361.0,Headphones
80,"Poweradd S12 Bluetooth headphones, wireless in-ear headphones with powerful bass, wireless headphones with microphone, IPX8 waterproof, Bluetooth 5.0, LED digital display, 30 hours running time",https://www.amazon.com/-/en/S12-Bluetooth-headphones-microphone-waterproof/dp/B08RYQ4H5F/ref=sr_1_69?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-69,4.4 / 5,35.99,648.0,Headphones
81,Muzili Bluetooth Headphones,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A1045338DIK4D3MQ7MJZ&url=%2FG4-Muzili-Bluetooth-Headphones%2Fdp%2FB0861CV1GZ%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672546%26s%3Dce-de%26sr%3D1-70-spons%26psc%3D1%26smid%3DA3K38O0MGJDZW&qualifier=1625672546&id=916931897544686&widgetName=sp_btf,4.3 / 5,30.59,9.7,Headphones
82,Bose Headphones 700,https://www.amazon.com/-/en/794297-0100-Bose-Headphones-700-black/dp/B07Q9MJKBV/ref=sr_1_71?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-71,4.5 / 5,249.00,14.1,Headphones
83,Apple AirPods Pro,https://www.amazon.com/-/en/MWP22ZM-A-Apple-AirPods-Pro/dp/B07ZPML7NP/ref=sr_1_72?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-72,4.7 / 5,190.00,36.1,Headphones
84,"Hoistac Wireless In-Ear Bluetooth Headphones with Microphone and Touch Control. IPX5 Waterproof Sports Headphones, 20 Hours, Bluetooth 5.1, for All Smartphones",https://www.amazon.com/-/en/Bluetooth-Headphones-Microphone-Waterproof-Smartphones/dp/B08XJTH2DC/ref=sr_1_73?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-73,3.9 / 5,14.90,470.0,Headphones
85,Bluetooth Headphones Occiam 48H Wireless Headphones in Ear Headphones Waterproof with Microphone LED Display for Sports Black,https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Waterproof-Microphone/dp/B093BDRHJP/ref=sr_1_74?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-74,4.7 / 5,27.99,1.2,Headphones
86,"Umi. Essentials TWS Bluetooth 5.0 IPX7 W5s Wireless In-Ear Headphones for iPhone Samsung, Huawei with Patented Smart Metal Charging Case .",https://www.amazon.com/-/en/Essentials-Bluetooth-Wireless-Headphones-Patented-grey/dp/B07N428SG9/ref=sr_1_75?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-75,4.1 / 5,29.99,8.2,Headphones
87,"Zamkol Bluetooth Headphones, Hybrid Active Noise Isolation Wireless Headphones, Qualcomm QCC3005 Chip, Quick Charge, Bluetooth 5.0, CVC8.0 HD Microphone, 40h Battery",https://www.amazon.com/-/en/Bluetooth-Headphones-Isolation-Wireless-Microphone/dp/B095LGSNFD/ref=sr_1_76?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-76,4.2 / 5,75.59,38.0,Headphones
88,KRAFTCARE Bluetooth Headphones in Ear Wireless Headphones Bluetooth 5.1 Headset with HiFi Stereo Sound Integrated Microphone IPX7 Sport Earphones 30 Hours Playtime with Type C Quick Charge,https://www.amazon.com/-/en/KRAFTCARE-Bluetooth-Headphones-Integrated-Microphone/dp/B093NYQHZ2/ref=sr_1_77?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-77,4.9 / 5,38.99,219.0,Headphones
89,"Bluetooth Headphones Sport, Wireless Headphones In Ear Bluetooth 5.1 Wireless Earbuds, IP7 Waterproof Wireless Over-Ear Hook 48 Hours Playtime Stereo Noise Cancelling HD Microphone with Deep Bass",https://www.amazon.com/-/en/Bluetooth-Headphones-Waterproof-Cancelling-Microphone-Black/dp/B094X18K4Z/ref=sr_1_78?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672546&s=ce-de&sr=1-78,4.6 / 5,37.99,23.0,Headphones
90,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg4_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_73_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672548%26s%3Dce-de%26sr%3D1-73-spons%26psc%3D1&qualifier=1625672548&id=2098157418730205&widgetName=sp_atf_next,4.2 / 5,31.99,350.0,Headphones
91,"WANFEI Bone Sound Headphones, Bluetooth 5.0 Wireless Bone Conduction Headphones, Open Ear Sport Headphones, Wireless Headphones BT Headphones with Microphone for Sports Listening Cycling Running Gym",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg4_1?ie=UTF8&adId=A09399823PDKVJRCN31ME&url=%2FHeadphones-Bluetooth-Conduction-Microphone-Listening%2Fdp%2FB09441PRLQ%2Fref%3Dsr_1_74_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672548%26s%3Dce-de%26sr%3D1-74-spons%26psc%3D1%26smid%3DA3RSW9V6LIC7TE&qualifier=1625672548&id=2098157418730205&widgetName=sp_atf_next,4.1 / 5,42.99,1.5,Headphones
92,Sennheiser HD 450BT Active Noise Cancelling Wireless Headphones,https://www.amazon.com/-/en/Sennheiser-HD-450BT-Cancelling-Headphones-Black/dp/B083T4XJDY/ref=sr_1_75?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-75,4.3 / 5,99.00,2.2,Headphones
93,"Sony WH-XB900N Bluetooth Noise Cancelling Headphones (Extra Bass, 30h Battery, Alexa &amp; Google Assistant, Gesture Control, Headset with Microphone for Phone &amp; PC / Laptop)",https://www.amazon.com/-/en/WH-XB900N-Bluetooth-Cancelling-Headphones-Microphone/dp/B07RVC23SG/ref=sr_1_76?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-76,4.5 / 5,129.99,4.7,Headphones
94,JBL Tune500BT On-Ear Bluetooth Headphones in White - Foldable Wireless Earbuds with Built-in Headset - Up to 16 Hours of Music Streaming on a Single Charge,https://www.amazon.com/-/en/Tune500BT-Bluetooth-Headphones-White-Built/dp/B07HGG1XTS/ref=sr_1_77?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-77,4.6 / 5,29.99,19.9,Headphones
95,JBL Under Armour True Wireless Flash X In-Ear Sports Headphones in Black - Wireless Earphones with Hands-Free Kit - Up to 50 Hours Battery Life - Includes Charging Case,https://www.amazon.com/-/en/Under-Armour-Wireless-Sports-Headphones-black/dp/B086WZ84J1/ref=sr_1_78?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-78,4.4 / 5,154.99,269.0,Headphones
96,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg4_1?ie=UTF8&adId=A0734596FZZXG88RHAGB&url=%2FOneOdio-Studio-Headphones-Closed-Driver%2Fdp%2FB08CXKNK2P%2Fref%3Dsr_1_79_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672548%26s%3Dce-de%26sr%3D1-79-spons%26psc%3D1&qualifier=1625672548&id=2098157418730205&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
97,"Linklike Quad-Dynamic Driver In-Ear Headphones Sport, 16 Hours Run Time, HiFi Sound IPX7 Waterproof Magnetic Bluetooth 5.0, Earbuds with Noise Cancelling MEMS Microphone, Ultralight Earbuds for Jogging",https://www.amazon.com/-/en/Linklike-Quad-Dynamic-Headphones-Waterproof-Cancelling-black-red/dp/B07WMPTGGR/ref=sr_1_80?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-80,4.2 / 5,29.99,2.9,Headphones
98,Sennheiser CX 400BT Touch Bluetooth Headphones,https://www.amazon.com/-/en/Sennheiser-400BT-Touch-Bluetooth-Headphones-White/dp/B08CZR3H5W/ref=sr_1_81?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-81,4.3 / 5,99.00,2.1,Headphones
99,"JBL Live Free NC+ TWS Wireless In-Ear Headphones with Noise Cancelling, Blue, up to 21 Hours Battery Life, Includes Charging Box",https://www.amazon.com/-/en/Wireless-Headphones-Cancelling-Battery-Charging-black/dp/B08FB2QG5Z/ref=sr_1_82?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-82,4.3 / 5,94.00,110.0,Headphones
100,Philips Fidelio Headphones,https://www.amazon.com/-/en/X3-00-Philips-Fidelio-Headphones-black/dp/B0884XTXS8/ref=sr_1_83?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-83,4.5 / 5,224.95,3.9,Headphones
101,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg4_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_84_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672548%26s%3Dce-de%26sr%3D1-84-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672548&id=2098157418730205&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
102,"JBL T750BTNC Bluetooth over-ear headphones in blue with noise cancelling, earphones compatible with Siri, Google Now and Alexa, enjoy music for up to 15 hours",https://www.amazon.com/-/en/Bluetooth-headphones-cancelling-earphones-compatible-black/dp/B07XRXVRZZ/ref=sr_1_85?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-85,3.8 / 5,81.77,1.4,Headphones
103,"HolyHigh Bluetooth Headphones Sports Headphones Bluetooth 5.0 Wireless Earphones with Microphone Waterproof IPX7 6+30H Playtime Car Pairing Noise Reduction Headsets, for Smartphone",https://www.amazon.com/-/en/Bluetooth-Headphones-Microphone-Waterproof-Smartphone-Black/dp/B089Y2W7CQ/ref=sr_1_86?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-86,4.4 / 5,33.99,7.4,Headphones
104,"Rinsmola TWS Bluetooth Headphones, Wireless Bluetooth 5.0 Earphones with HD Microphone, IPX7 Waterproof Mini In-Ear Headphones, 30H Playtime, Deep Bass HiFi Stereo Headset, LED Digital Display",https://www.amazon.com/-/en/Bluetooth-Headphones-Earphones-Microphone-Waterproof/dp/B08V1FLKQM/ref=sr_1_87?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-87,4.4 / 5,29.99,571.0,Headphones
105,"Bluetooth Kopfhörer in Ear, LIFEBEE Kabellos Bluetooth 5.0 Running Headset Noise Cancelling Deep Bass IPX7 Wassersdicht Wireless Earbuds USB-C Quick Charge 25 Std. Laufzeit Ohrhörer mit Mikrofon",https://www.amazon.com/-/en/X15/dp/B08KFXWSP3/ref=sr_1_88?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-88,4.3 / 5,35.99,1.1,Headphones
106,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg4_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_89_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672548%26s%3Dce-de%26sr%3D1-89-spons%26psc%3D1&qualifier=1625672548&id=2098157418730205&widgetName=sp_mtf,4.5 / 5,42.99,1.2,Headphones
107,"Bluetooth Headphones, Wireless In-Ear Stereo Bluetooth V5.0 Earphones IPX5 Waterproof Headphones, Playing Time 50 Hours Wireless Headphones Built-in Microphone Single/Twin Mode with Mini Charging Case",https://www.amazon.com/-/en/Bluetooth-Headphones-Earphones-Waterproof-Microphone/dp/B0883CS9TF/ref=sr_1_90?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-90,4.3 / 5,15.99,309.0,Headphones
108,"Children's Headphones, Headphones with 85/94 dB Volume Control Switch, Over Ear Children's Headphones with Microphone, Foldable, Adjustable, Food Grade Material for Mobile Phone, Tablet, Laptop, PC",https://www.amazon.com/-/en/Childrens-Headphones-Microphone-Foldable-Adjustable-Dark-blue-green/dp/B0957HQ3SW/ref=sr_1_91?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-91,5.0 / 5,13.99,2.0,Headphones
109,"Doqaus Bluetooth Over Ear Headphones, Wireless Headphones with 3 EQ Modes, HiFi Stereo Foldable Headset with Microphone &amp; Soft Ear Pads for iPhone / iPad / Android / Laptops, Up to 52 Hours of Playback",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Foldable-Microphone-Rose-Gold/dp/B08DQX2D99/ref=sr_1_92?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-92,4.5 / 5,31.44,9.6,Headphones
110,Bose Headphones 700,https://www.amazon.com/-/en/794297-0700-Bose-Headphones-700-blue/dp/B08FXSZS21/ref=sr_1_93?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-93,4.5 / 5,299.99,150.0,Headphones
111,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg4_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_94_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672548%26s%3Dce-de%26sr%3D1-94-spons%26psc%3D1&qualifier=1625672548&id=2098157418730205&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
113,"JBL Live Free NC+ TWS Wireless In-Ear Headphones with Noise Cancelling, Blue, up to 21 Hours Battery Life, Includes Charging Box",https://www.amazon.com/-/en/Wireless-Headphones-Cancelling-Battery-Charging-White/dp/B08FB3Q5HQ/ref=sr_1_96?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-96,4.4 / 5,104.99,12.0,Headphones
114,"Bose QuietComfort Noise Reduction Earbuds, Fully Wireless In-Ear Headphones",https://www.amazon.com/-/en/QuietComfort-Reduction-Earbuds-Wireless-Headphones-Black/dp/B08C4KWM9T/ref=sr_1_97?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-97,4.4 / 5,215.27,1.9,Headphones
115,"AIKELA Bluetooth Headphones, In-Ear Earphones with Active Noise Cancelling (ANC), Wireless Headphones with Premium Sound Profile, Comfortable Fit, for Smartphone PC",https://www.amazon.com/-/en/Bluetooth-Headphones-Cancelling-Comfortable-Smartphone-black/dp/B08R7J3SVM/ref=sr_1_98?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-98,4.4 / 5,29.99,614.0,Headphones
116,"Sony WF-1000XM3 True Wireless Noise Canceling Headphone (up to 32h battery life, stable bluetooth connection) black",https://www.amazon.com/-/en/WF-1000XM3-Canceling-Headphone-bluetooth-connection-Black/dp/B07T2FGG2Z/ref=sr_1_99?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672548&s=ce-de&sr=1-99,4.1 / 5,147.95,9.9,Headphones
